wav_filename,wav_filesize,transcript
./train/waves/VIVOSSPK11/VIVOSSPK11_T020.wav,146044,trời ơi sao mà ghê thế
./train/waves/VIVOSSPK43/VIVOSSPK43_277.wav,120026,ngoài nguyên nhân sâu xa trên có thể còn các nguyên nhân cơ chế
./train/waves/VIVOSSPK20/VIVOSSPK20_051.wav,84080,nhưng cô vẫn cảm thấy ức hạo thế nào
./train/waves/VIVOSSPK12/VIVOSSPK12_R059.wav,86044,mỗi khi chuẩn bị làm bánh đúc
./train/waves/VIVOSSPK37/VIVOSSPK37_065.wav,175080,nhưng mới ở bên nhau được hai tuần ông thái hán triều phải quay về đài loan
./train/waves/VIVOSSPK03/VIVOSSPK03_R057.wav,106044,những người bán hàng khuya đang lục tục thu dọn đồ đạc
./train/waves/VIVOSSPK42/VIVOSSPK42_252.wav,114026,có những lúc an muốn buông xuôi bỏ hết rồi ra sao thì ra
./train/waves/VIVOSSPK18/VIVOSSPK18_296.wav,73080,đắc thất tuỳ duyên tâm vô tăng giảm
./train/waves/VIVOSSPK10/VIVOSSPK10_T020.wav,136044,sao bằng bồ tao
./train/waves/VIVOSSPK15/VIVOSSPK15_139.wav,116080,thế là chẳng bao lâu mặt bàn làm việc của cô
./train/waves/VIVOSSPK17/VIVOSSPK17_087.wav,52080,mắc bệnh cao huyết áp
./train/waves/VIVOSSPK41/VIVOSSPK41_049.wav,104026,nàng nghe thấy tiếng người quí báu trở mình trên giường
./train/waves/VIVOSSPK11/VIVOSSPK11_R105.wav,86044,để phục hồi nền kinh tế
./train/waves/VIVOSSPK02/VIVOSSPK02_R113.wav,129044,bạn đặt ra mục tiêu để đạt được điều tốt nhất
./train/waves/VIVOSSPK27/VIVOSSPK27_235.wav,206080,đội của bệnh viện pháp việt hóa trang với màu xanh đặc trưng của mình ảnh minh đức
./train/waves/VIVOSSPK07/VIVOSSPK07_T005.wav,104044,thả tao ra thằng khốn
./train/waves/VIVOSSPK09/VIVOSSPK09_R140.wav,75044,sọm sẹm
./train/waves/VIVOSSPK13/VIVOSSPK13_240.wav,101080,tám mươi sáu tám mươi bảy
./train/waves/VIVOSSPK10/VIVOSSPK10_R134.wav,88044,sở cũng đề nghị
./train/waves/VIVOSSPK30/VIVOSSPK30_011.wav,190080,trong lúc nung nếu lửa không đủ nóng thì cả lò kể như hư hết
./train/waves/VIVOSSPK17/VIVOSSPK17_112.wav,82080,với những người chứng kiến hôn lễ
./train/waves/VIVOSSPK39/VIVOSSPK39_102.wav,167080,anh bắt đầu tìm tòi học hỏi cách thức sản xuất nông sản theo phương pháp mới
./train/waves/VIVOSSPK06/VIVOSSPK06_R063.wav,105044,mà không đọc lại cho kỹ
./train/waves/VIVOSSPK16/VIVOSSPK16_031.wav,100080,có thể tui bề ngoài lém lỉnh nhưng mau nước mắt
./train/waves/VIVOSSPK24/VIVOSSPK24_074.wav,182080,và đây cũng chính là khởi nguồn cho sự hình thành của cái tên rất độc đáo làng gà
./train/waves/VIVOSSPK07/VIVOSSPK07_R092.wav,144044,con muỗm là có cánh
./train/waves/VIVOSSPK44/VIVOSSPK44_195.wav,82026,nga sẽ sử dụng vũ khí nguyên tử nếu cần thiết
./train/waves/VIVOSSPK09/VIVOSSPK09_R163.wav,74044,chuyên bán thuốc
./train/waves/VIVOSSPK10/VIVOSSPK10_R147.wav,120044,vì chỗ ngồi của nghị sĩ kề sát nhau
./train/waves/VIVOSSPK02/VIVOSSPK02_R068.wav,58044,linh hoạt hơn
./train/waves/VIVOSSPK39/VIVOSSPK39_141.wav,298080,thấy hai cánh cửa sổ bên hông đóng chặt có buộc dây thép gã lấy báng súng giáng mạnh vào hai cánh cửa nhưng không mở tung ra được
./train/waves/VIVOSSPK20/VIVOSSPK20_134.wav,42080,quá trình tiến hóa
./train/waves/VIVOSSPK19/VIVOSSPK19_269.wav,122080,vì sao tình dục lại hấp dẫn
./train/waves/VIVOSSPK16/VIVOSSPK16_137.wav,68080,gương mặt anh cũng giống như chuột nhắt
./train/waves/VIVOSSPK37/VIVOSSPK37_035.wav,254080,đôi lúc còn những tít tựa nặng nề hay còn một số tin bài xuất hiện mà việc đánh giá các mặt tác động chưa tới
./train/waves/VIVOSSPK13/VIVOSSPK13_021.wav,197080,cũng trong ngày đó bài xã luận gằn giọng
./train/waves/VIVOSSPK41/VIVOSSPK41_044.wav,120026,tiếc là khơi ra ý tưởng mà chưa giải quyết được thấu đáo
./train/waves/VIVOSSPK34/VIVOSSPK34_063.wav,207080,vẻ đẹp thiên nhiên hoang sơ của côn đảo là yếu tố khiến hãng tàu chọn côn đảo làm điểm đến trong hành trình khám phá việt nam
./train/waves/VIVOSSPK38/VIVOSSPK38_022.wav,304080,xen kẽ trong các khu vực chính là các khu trò chơi dân gian như cờ người sạp đua thuyền thúng đập niêu bắt vịt trên cạn
./train/waves/VIVOSSPK20/VIVOSSPK20_196.wav,75080,hình vẽ mũi tên tèn tén ten
./train/waves/VIVOSSPK16/VIVOSSPK16_073.wav,106080,nhiều phóng viên khác trong khu vực đã nhạo báng bài viết này
./train/waves/VIVOSSPK20/VIVOSSPK20_271.wav,60080,hãy mở một bản nhạc hay
./train/waves/VIVOSSPK16/VIVOSSPK16_234.wav,60080,bảy mươi bốn bảy mươi lăm
./train/waves/VIVOSSPK04/VIVOSSPK04_T025.wav,66044,sa thải hết bọn ngu
./train/waves/VIVOSSPK29/VIVOSSPK29_188.wav,204080,má hồng không dùng phấn đánh má hồng thông thường mà dùng loại má hồng dạng lỏng có kem
./train/waves/VIVOSSPK38/VIVOSSPK38_092.wav,212080,kháng sinh đồ là kỹ thuật xác định mức độ nhạy cảm hay đề kháng của từng loài vi khuẩn đối với từng loại kháng sinh
./train/waves/VIVOSSPK04/VIVOSSPK04_T005.wav,107044,đường phố được trang trí lại rực vàng màu hoa mai
./train/waves/VIVOSSPK40/VIVOSSPK40_051.wav,129026,còn dầu lửa hết nhiều hay ít tùy theo số lần biểu diễn
./train/waves/VIVOSSPK40/VIVOSSPK40_193.wav,120026,họ chỉ có nhiệm vụ chuẩn bị vũ khí rồi chờ lệnh xuất phát
./train/waves/VIVOSSPK39/VIVOSSPK39_172.wav,165080,chưa hết các chủ vịt đang lo ngay ngáy việc chủ đường nước đòi thu tiền
./train/waves/VIVOSSPK44/VIVOSSPK44_101.wav,103026,ví dụ tôi mua một cây tre về đóng cọc cho công ty
./train/waves/VIVOSSPK19/VIVOSSPK19_217.wav,94080,bốn mươi bốn mươi mốt
./train/waves/VIVOSSPK45/VIVOSSPK45_291.wav,194026,tại cảng cá thạch kim lộc hà hà tĩnh thuyền bè tấp nập vào ra
./train/waves/VIVOSSPK38/VIVOSSPK38_096.wav,187080,cư cam đoan anh nói thiệt hồ sơ em phải đóng vậy rồi không thể giảm được đâu
./train/waves/VIVOSSPK31/VIVOSSPK31_034.wav,253080,các dạng thuốc có tác dụng tại chỗ như kem bôi thuốc xịt ít gây tác hại cho bé hơn những loại thuốc uống hay tiêm
./train/waves/VIVOSSPK07/VIVOSSPK07_R141.wav,68044,múp míp
./train/waves/VIVOSSPK06/VIVOSSPK06_R041.wav,102044,biến đổi khí hậu thời đấy
./train/waves/VIVOSSPK06/VIVOSSPK06_R131.wav,56044,trồi trụt
./train/waves/VIVOSSPK08/VIVOSSPK08_R184.wav,92044,và hạnh phúc cũng sẽ nói với bạn rằng
./train/waves/VIVOSSPK18/VIVOSSPK18_176.wav,88080,hàng ngày gỗ kiền kiền nặng trịch mở ra
./train/waves/VIVOSSPK04/VIVOSSPK04_R143.wav,74044,trương quang bảo thì ngày đi làm ăn
./train/waves/VIVOSSPK29/VIVOSSPK29_184.wav,188080,nó hiểu rằng cuộc đời cũng thường giáng những cú còn đau hơn cả cú lên gối vào mạn sườn
./train/waves/VIVOSSPK19/VIVOSSPK19_077.wav,82080,ăn ở có nhân có nghĩa
./train/waves/VIVOSSPK32/VIVOSSPK32_175.wav,234080,nhưng nhóc vẫn thấy bể cá thiếu cái gì đó là những hạt pha lê trong suốt đủ màu
./train/waves/VIVOSSPK34/VIVOSSPK34_029.wav,105080,đây là điểm nóng dai dẳng về khiếu kiện đất đai ở tỉnh bến tre
./train/waves/VIVOSSPK44/VIVOSSPK44_187.wav,102026,thực tế thì tìm được một kịch bản hoàn thiện hiện nay không dễ
./train/waves/VIVOSSPK37/VIVOSSPK37_089.wav,205080,chúng tôi cũng sẵn sàng cung ứng giới thiệu luôn nữ nhân viên tiếp viên cho các nhà hàng quán nhậu
./train/waves/VIVOSSPK10/VIVOSSPK10_T017.wav,122044,ước gì có ai đi qua cho tui tiền
./train/waves/VIVOSSPK31/VIVOSSPK31_201.wav,280080,cũng như vận dụng đường lối một cách sáng tạo và linh hoạt tạo khí sắc cho lý luận văn học và mọi ngành nghệ thuật
./train/waves/VIVOSSPK41/VIVOSSPK41_247.wav,111026,trên tuyến mương hào nam láng hiện đang được cống hoá làm đường giao thông
./train/waves/VIVOSSPK40/VIVOSSPK40_229.wav,132026,không ai bảo ai nhà nhà đều bày trước sân những tràng mứt lớn
./train/waves/VIVOSSPK08/VIVOSSPK08_R164.wav,133044,cho tất cả thí sinh trong suốt thời gian diễn ra ngày hội
./train/waves/VIVOSSPK11/VIVOSSPK11_T037.wav,131044,cơm căn tin ăn dở mà còn mất vệ sinh
./train/waves/VIVOSSPK03/VIVOSSPK03_T027.wav,87044,gặp nhau đã khó huống chia xa
./train/waves/VIVOSSPK29/VIVOSSPK29_111.wav,328080,may mắn lắm họ mới thoát chết bom nổ ngay trên bếp lò lớn nơi họ đang nấu bữa ăn sáng song nghĩa quân lại bị phân tán lần nữa
./train/waves/VIVOSSPK34/VIVOSSPK34_080.wav,108080,và chế lan viên khẳng định nguyễn du viết kiều đất nước hóa thành văn
./train/waves/VIVOSSPK08/VIVOSSPK08_R047.wav,74044,khi đi qua vùng biển quốc tế
./train/waves/VIVOSSPK15/VIVOSSPK15_246.wav,96080,chín mươi tám chín mươi chín
./train/waves/VIVOSSPK26/VIVOSSPK26_013.wav,336080,khi bị nhiễm ấu trùng giun đũa chó mèo người bệnh có thể bị sốt xanh xao gầy ốm ho khò khè kéo dài
./train/waves/VIVOSSPK04/VIVOSSPK04_R187.wav,106044,nhìn nhận vụ việc với thông tin không đầy đủ
./train/waves/VIVOSSPK10/VIVOSSPK10_R016.wav,78044,giảnh tai mà nghe
./train/waves/VIVOSSPK04/VIVOSSPK04_R075.wav,118044,đến cửa hiệu thứ chín mặt chú rể móp xọp vì mệt
./train/waves/VIVOSSPK29/VIVOSSPK29_171.wav,214080,rồi người bán kem dù kem nổi tiếng cũng phải có cách ứng xử của người làm dịch vụ
./train/waves/VIVOSSPK06/VIVOSSPK06_R140.wav,173044,chạy lo từng hột gạo nuôi chín miệng ăn
./train/waves/VIVOSSPK14/VIVOSSPK14_265.wav,214080,sự buồn tẻ trong công việc có thể trở thành mảnh đất màu mỡ cho hoạt động sáng tạo
./train/waves/VIVOSSPK37/VIVOSSPK37_124.wav,285080,không chỉ trọng tài yếu kém và ngã gục trước những viên đạn bọc đường mà ngay cả người đứng đầu hội đồng trọng tài quốc gia cũng quá kém
./train/waves/VIVOSSPK21/VIVOSSPK21_030.wav,63080,trồi trụt
./train/waves/VIVOSSPK32/VIVOSSPK32_096.wav,144080,tất cả những gì tôi có thể nói là chúng ta sẽ cố gắng hết sức
./train/waves/VIVOSSPK21/VIVOSSPK21_291.wav,110080,em có tin vào định mệnh không
./train/waves/VIVOSSPK32/VIVOSSPK32_147.wav,328080,bị tước quyền sử dụng giấy phép hoạt động có thời hạn nếu vi phạm lần một và bị tước quyền sử dụng giấy phép nếu vi phạm lần hai
./train/waves/VIVOSSPK08/VIVOSSPK08_R119.wav,61044,hỏi ra mới biết
./train/waves/VIVOSSPK34/VIVOSSPK34_037.wav,160080,trong khi đó tại trung quốc sương mù dày đặc tại nhiều thành phố như bắc kinh hàng châu tế nam
./train/waves/VIVOSSPK31/VIVOSSPK31_030.wav,152080,bà vận động con cháu và bà con trong thôn trong xã bảo vệ rừng
./train/waves/VIVOSSPK40/VIVOSSPK40_096.wav,132026,thiếu tướng chuyên cho biết sức khỏe của bị can dũng vẫn bình thường
./train/waves/VIVOSSPK04/VIVOSSPK04_R057.wav,66044,tiết trời nóng bức
./train/waves/VIVOSSPK19/VIVOSSPK19_006.wav,96080,đã nhanh chóng cách ly loài động vật này
./train/waves/VIVOSSPK42/VIVOSSPK42_138.wav,132026,các khối kiến thức về tâm lý thần kinh học giải phẫu sinh lý người
./train/waves/VIVOSSPK43/VIVOSSPK43_217.wav,96026,chúc bạn đọc có thật nhiều thời gian thư giãn thoải mái
./train/waves/VIVOSSPK38/VIVOSSPK38_072.wav,295080,để trang trí tại phòng ngủ và phòng khách tạo thêm sự mới lạ cho căn phòng
./train/waves/VIVOSSPK31/VIVOSSPK31_055.wav,164080,đi ngược với hình ảnh của ông chủ bang mãn thương là ông chủ sông bang
./train/waves/VIVOSSPK33/VIVOSSPK33_111.wav,217080,việc tìm thêm các chương trình biểu diễn cho đoàn không phải là trách nhiệm của tôi nhưng tôi cố gắng làm
./train/waves/VIVOSSPK17/VIVOSSPK17_295.wav,73080,đá chết chồng em buổi động phòng
./train/waves/VIVOSSPK11/VIVOSSPK11_R133.wav,142044,sau này em tôi chắc chắn sẽ có một tương lai xán lạn
./train/waves/VIVOSSPK42/VIVOSSPK42_224.wav,82026,hai đứa ngồi nhìn dòng thời gian trôi đi thật chậm
./train/waves/VIVOSSPK36/VIVOSSPK36_169.wav,132080,tôi định hỏi anh người đàn ông yêu hoa thiên điểu liệu có đáng tin cậy không
./train/waves/VIVOSSPK35/VIVOSSPK35_158.wav,440080,trong khi đó để tập hợp khá đầy đủ các món ăn dân gian bắc bộ chiêm thành long đã bỏ nhiều công sức đi về các tỉnh phía bắc
./train/waves/VIVOSSPK32/VIVOSSPK32_101.wav,193080,hãy thừa nhận đi anh đem tiền bao con nào trẻ đẹp hơn em đúng không
./train/waves/VIVOSSPK17/VIVOSSPK17_189.wav,102080,tránh những chỗ môi trường bẩn và đầy khói bụi
./train/waves/VIVOSSPK01/VIVOSSPK01_R146.wav,80044,anh lý chạy xe ôm
./train/waves/VIVOSSPK26/VIVOSSPK26_078.wav,280080,họ khóc vì không được đi học và vì một cuộc xung đột trong gia đình về chuyện cho đi không cho đi mỹ
./train/waves/VIVOSSPK09/VIVOSSPK09_R034.wav,89044,mới đáng chán làm sao
./train/waves/VIVOSSPK43/VIVOSSPK43_186.wav,111026,con cái họ ngoài thời gian học ở trường còn lại là
./train/waves/VIVOSSPK05/VIVOSSPK05_R166.wav,146044,thì đọc được hồi ký không thể chuộc lỗi trên báo tuổi trẻ
./train/waves/VIVOSSPK09/VIVOSSPK09_R051.wav,114044,bên cạnh những vệt gỉ đồng màu xanh sần sùi
./train/waves/VIVOSSPK15/VIVOSSPK15_161.wav,102080,thành mái che rợp đầy nhung nhớ
./train/waves/VIVOSSPK17/VIVOSSPK17_236.wav,58080,bảy mươi tám bảy mươi chín
./train/waves/VIVOSSPK14/VIVOSSPK14_131.wav,113080,còn tiếp theo doanh nhân sài gòn cuối tuần
./train/waves/VIVOSSPK34/VIVOSSPK34_025.wav,110080,cô chú hiếm muộn đường con cái nên quyết định ở vậy với nhau suốt đời
./train/waves/VIVOSSPK42/VIVOSSPK42_059.wav,122026,tôi từng bị gán cho những biệt danh mà mình không muốn
./train/waves/VIVOSSPK28/VIVOSSPK28_136.wav,132080,giờ đây tôi lại bắt đầu hành trình mới của mình khi không có anh bên cạnh
./train/waves/VIVOSSPK17/VIVOSSPK17_162.wav,98080,trong khi anh đang trải nghiệm sự an toàn và hạnh phúc
./train/waves/VIVOSSPK39/VIVOSSPK39_079.wav,271080,chúng ta phải tìm ra một giải pháp thích hợp đồng thời phải đặt vấn đề sức khỏe của người dân lên trên hết
./train/waves/VIVOSSPK08/VIVOSSPK08_R022.wav,146044,ống dẫn tinh trùng bị xoắn làm máu không chạy tới tinh hoàn
./train/waves/VIVOSSPK14/VIVOSSPK14_212.wav,78080,ba mươi ba mươi mốt
./train/waves/VIVOSSPK02/VIVOSSPK02_R022.wav,94044,có khi ủ ê cả ngày
./train/waves/VIVOSSPK34/VIVOSSPK34_271.wav,202080,bây giờ dự kiến đưa thêm hai trường hợp nữa gồm những tội phạm xâm phạm tính mạng con người tội phạm về ma túy
./train/waves/VIVOSSPK09/VIVOSSPK09_R033.wav,95044,cứ thế dưới bóng thông ngàn
./train/waves/VIVOSSPK37/VIVOSSPK37_053.wav,144080,đó cũng là lý do chính của các phụ huynh cho con đi học thêm
./train/waves/VIVOSSPK45/VIVOSSPK45_214.wav,131026,tết này có bé mẹ thấy vui hơn nhà cửa ấm áp hơn
./train/waves/VIVOSSPK15/VIVOSSPK15_211.wav,106080,hai mươi tám hai mươi chín
./train/waves/VIVOSSPK41/VIVOSSPK41_137.wav,104026,sau đó chùm sáng co lại để truyền đến mắt những thông tin này
./train/waves/VIVOSSPK17/VIVOSSPK17_147.wav,90080,nằm khuất dưới tàn tre sát bờ sông châu
./train/waves/VIVOSSPK03/VIVOSSPK03_R046.wav,122044,ngày thứ hai xét xử ma túy do dũng đui cầm đầu
./train/waves/VIVOSSPK13/VIVOSSPK13_242.wav,80080,chín mươi chín mươi mốt
./train/waves/VIVOSSPK36/VIVOSSPK36_203.wav,240080,dưới chế độ thực dân pháp dù chúng khủng bố tàn nhẫn và nuôi nấng thứ văn chương nịnh tây nhưng ở nước ta vẫn có văn chương cách mạng
./train/waves/VIVOSSPK35/VIVOSSPK35_037.wav,350080,cho đến thời điểm này phía cảnh sát vẫn chưa xác định được động cơ giết người của người đàn ông này
./train/waves/VIVOSSPK38/VIVOSSPK38_240.wav,163080,vậy trước đây nông dân đối phó với hiện tượng này như thế nào thưa ông
./train/waves/VIVOSSPK46/VIVOSSPK46_200.wav,125026,nhưng mà vui chị lê thị vân một hộ nhận khoán nói
./train/waves/VIVOSSPK31/VIVOSSPK31_108.wav,164080,đây là sở thích của nữ sinh mông chuẩn bị bước vào tuổi thiếu nữ
./train/waves/VIVOSSPK04/VIVOSSPK04_R171.wav,160044,không ai có thể đặt tiêu chuẩn cho những gì mà bạn chuẩn bị bắt tay vào làm
./train/waves/VIVOSSPK43/VIVOSSPK43_176.wav,84026,lượng bánh chưng bán ra mỗi ngày cũng đã tăng mạnh
./train/waves/VIVOSSPK26/VIVOSSPK26_251.wav,244080,việc đi lại giao thương dễ dàng hơn sẽ tạo thêm điều kiện để khai khẩn vùng đất hoang vu
./train/waves/VIVOSSPK31/VIVOSSPK31_238.wav,225080,trong giai đoạn quá độ này bà thuận đề xuất nên hạn chế về giờ giấc làm việc của các em
./train/waves/VIVOSSPK34/VIVOSSPK34_065.wav,166080,chị đòi cả nhà cho chị vào miền nam đi làm công nhân để kiếm tiền nuôi mấy đứa em tôi ăn học nên người
./train/waves/VIVOSSPK29/VIVOSSPK29_023.wav,292080,những lúc ấy bạn nào cũng buồn nhưng không vì thế mà bọn mình dừng bước nguyễn thị hoa một nữ thành viên tích cực quả quyết
./train/waves/VIVOSSPK17/VIVOSSPK17_079.wav,42080,nên gần đây
./train/waves/VIVOSSPK12/VIVOSSPK12_T034.wav,64044,xin mời anh điếu thuốc
./train/waves/VIVOSSPK01/VIVOSSPK01_R131.wav,102044,hừng hực đến tận nửa đêm
./train/waves/VIVOSSPK33/VIVOSSPK33_035.wav,162080,việc này liên quan đến trách nhiệm xử lý đơn đề nghị chấm phúc khảo của thí sinh
./train/waves/VIVOSSPK11/VIVOSSPK11_R168.wav,159044,bạn đã bỏ lỡ một cơ hội hay đã bỏ lỡ thứ gì đó
./train/waves/VIVOSSPK29/VIVOSSPK29_035.wav,244080,anh cứ đưa vào những câu chữ mà khi nói đến chống tham nhũng nhiều quan chức vẫn thường phát biểu ấy
./train/waves/VIVOSSPK13/VIVOSSPK13_224.wav,86080,năm mươi bốn năm mươi lăm
./train/waves/VIVOSSPK38/VIVOSSPK38_291.wav,192080,nhưng cũng cần lưu ý đôi khi dấu hiệu mệt mỏi là hiện tượng thiếu máu do thiếu sắt trong cơ thể gây nên
./train/waves/VIVOSSPK31/VIVOSSPK31_237.wav,276080,lưu ý nước và thực phẩm cần phải cất giữ nơi mát mẻ và thỉnh thoảng phải thay thế để không bị hỏng vì quá hạn sử dụng
./train/waves/VIVOSSPK20/VIVOSSPK20_293.wav,66080,dân việt nam làm ăn chụp giựt
./train/waves/VIVOSSPK03/VIVOSSPK03_R115.wav,90044,để có thể điều chỉnh việc học của bản thân
./train/waves/VIVOSSPK46/VIVOSSPK46_184.wav,154026,rác đầy trên lối đi lên đền bà chúa kho ảnh lan anh
./train/waves/VIVOSSPK06/VIVOSSPK06_T017.wav,173044,em sẽ giữ đứa bé dù anh không quan tâm gì tới em
./train/waves/VIVOSSPK17/VIVOSSPK17_298.wav,164080,anh có hai lựa chọn: để lại tiền hoặc là không còn làm được chuyện đó nữa
./train/waves/VIVOSSPK13/VIVOSSPK13_043.wav,116080,đang gióng lên một hồi chuông báo động
./train/waves/VIVOSSPK38/VIVOSSPK38_043.wav,150080,với tôi khoa tử vi có nhiều bí ẩn mà khoa học phải nghiên cứu
./train/waves/VIVOSSPK10/VIVOSSPK10_R170.wav,150044,rất thành thục kỹ thuật vắt các cục sơn
./train/waves/VIVOSSPK19/VIVOSSPK19_286.wav,84080,năm ngoái cũng ăn ở đó
./train/waves/VIVOSSPK13/VIVOSSPK13_295.wav,124080,chỉ biết than thân trách phận là giỏi
./train/waves/VIVOSSPK27/VIVOSSPK27_048.wav,314080,gần chục năm trước từng có một cuộc hội thảo như thế này được tổ chức nhưng chẳng còn gì đọng lại cho đến hội thảo lần này
./train/waves/VIVOSSPK07/VIVOSSPK07_R001.wav,140044,tàu bất ngờ bị lật đắm khi đang neo đậu
./train/waves/VIVOSSPK37/VIVOSSPK37_066.wav,140080,mỗi giai đoạn của cuộc đời mang lại cho bạn những cảm xúc khác nhau
./train/waves/VIVOSSPK07/VIVOSSPK07_R022.wav,106044,cầm bình nước cải sinh cam lồ
./train/waves/VIVOSSPK43/VIVOSSPK43_175.wav,98026,nếu chiếc bàn nhỏ ngồi đối diện nhau cũng đủ thân mật
./train/waves/VIVOSSPK17/VIVOSSPK17_033.wav,110080,số công việc vốn đã rất ít ỏi cho nhau
./train/waves/VIVOSSPK31/VIVOSSPK31_230.wav,185080,vẫn giọng hài hước và diễn giải lý luận cao siêu ra thành hình ảnh đơn giản
./train/waves/VIVOSSPK36/VIVOSSPK36_093.wav,166080,đồng chí vũ khoan tôi chỉ có hai lời khuyên cụ thể đối với người nuôi trồng hải sản
./train/waves/VIVOSSPK17/VIVOSSPK17_231.wav,64080,sáu mươi tám sáu mươi chín
./train/waves/VIVOSSPK02/VIVOSSPK02_R141.wav,106044,là bị vướng một căn bệnh ác tính
./train/waves/VIVOSSPK46/VIVOSSPK46_136.wav,126026,ý kiến này được hầu hết đại biểu các nước tán thành
./train/waves/VIVOSSPK29/VIVOSSPK29_021.wav,182080,ăn uống đầy đủ trước khi phỏng vấn để bạn trông thật hoành tráng đầy sức sống
./train/waves/VIVOSSPK22/VIVOSSPK22_214.wav,102080,ba mươi bốn ba mươi lăm
./train/waves/VIVOSSPK35/VIVOSSPK35_127.wav,383080,nhưng đừng vì thế mà mất tự tin vì qua khỏi đoạn đường này bạn sẽ tìm thấy ánh sáng
./train/waves/VIVOSSPK19/VIVOSSPK19_007.wav,113080,chống tham nhũng toàn cầu trong nhiều năm tới
./train/waves/VIVOSSPK42/VIVOSSPK42_284.wav,122026,nếu được kết luận là u gan lành tính thì bạn có thể yên tâm
./train/waves/VIVOSSPK34/VIVOSSPK34_073.wav,124080,ông trịnh văn cơ phó giám đốc công ty cổ phần văn hóa truyền thông nhã nam
./train/waves/VIVOSSPK33/VIVOSSPK33_099.wav,320080,căng da mặt hai bên mặt không đều vết sẹo không giấu được bên mép tai vết sẹo xấu giãn da ngay vết thương
./train/waves/VIVOSSPK46/VIVOSSPK46_047.wav,143026,thế vinh đã chuẩn bị gì làm quà tết cho gia đình năm nay chưa
./train/waves/VIVOSSPK16/VIVOSSPK16_094.wav,60080,trên chiếu đình làng
./train/waves/VIVOSSPK45/VIVOSSPK45_082.wav,120026,trong khi đó khách trong nước thì không mặn mà lắm
./train/waves/VIVOSSPK26/VIVOSSPK26_220.wav,370080,những em đến được với kỳ thi này cùng gia đình các em xứng đáng là những tấm gương về nghị lực phi thường trong cuộc sống
./train/waves/VIVOSSPK20/VIVOSSPK20_220.wav,60080,bốn mươi sáu bốn mươi bảy
./train/waves/VIVOSSPK46/VIVOSSPK46_113.wav,116026,em sẽ định cư bên này anh hiểu cho em nhé
./train/waves/VIVOSSPK29/VIVOSSPK29_016.wav,276080,suốt thời gian dài thực dân rất khó xử mặc dầu chúng đề cao công lao của tên việt gian lãnh binh tán kẻ phản bội
./train/waves/VIVOSSPK10/VIVOSSPK10_R172.wav,122044,tóc anh đã bạc mà cỏ vẫn xanh rờn
./train/waves/VIVOSSPK21/VIVOSSPK21_205.wav,132080,mười bốn mười lăm mười sáu
./train/waves/VIVOSSPK08/VIVOSSPK08_R001.wav,110044,rồi ngoắc vợ thầy vào buồng
./train/waves/VIVOSSPK43/VIVOSSPK43_056.wav,113026,người kỵ sĩ thứ hai lướt qua và rồi lại thêm một người nữa
./train/waves/VIVOSSPK45/VIVOSSPK45_276.wav,140026,sau khi máy bay hạ cánh xuống sân bay hành khách sẽ bị xử lý
./train/waves/VIVOSSPK02/VIVOSSPK02_R089.wav,102044,bạn không thể ép nhóm của bạn
./train/waves/VIVOSSPK34/VIVOSSPK34_242.wav,169080,cùng với thời gian số chum này một nhiều tạo nên cánh đồng chum huyền thoại ngày nay
./train/waves/VIVOSSPK06/VIVOSSPK06_R092.wav,126044,để tạo cảm giác mắt to tròn hơn
./train/waves/VIVOSSPK45/VIVOSSPK45_074.wav,142026,lý do là giá bán đăng ký với cục quản lý dược thường
./train/waves/VIVOSSPK33/VIVOSSPK33_037.wav,168080,ông giải thích tình trạng tật nguyền của tôi đã được ghi rõ khi tôi nộp đơn xin việc
./train/waves/VIVOSSPK15/VIVOSSPK15_041.wav,57080,làm ca ngày
./train/waves/VIVOSSPK02/VIVOSSPK02_R080.wav,90044,và tôi đã thuyết phục anh rằng
./train/waves/VIVOSSPK42/VIVOSSPK42_142.wav,146026,ở trận này anh đã được bầu là cầu thủ xuất sắc nhất trận đấu
./train/waves/VIVOSSPK13/VIVOSSPK13_005.wav,116080,trưỡng bàn kê trật trưỡng
./train/waves/VIVOSSPK28/VIVOSSPK28_027.wav,208080,theo tiêu chuẩn về diện tích nêu trên thì phần đất của bạn không đủ tiêu chuẩn để được tách thửa
./train/waves/VIVOSSPK16/VIVOSSPK16_191.wav,52080,đã mấy chục năm
./train/waves/VIVOSSPK40/VIVOSSPK40_269.wav,118026,hầu hết các chỉ tiêu đề ra từ đầu năm đều đạt và vượt
./train/waves/VIVOSSPK10/VIVOSSPK10_R073.wav,105044,trong mưa gió bão bùng và rét cóng
./train/waves/VIVOSSPK26/VIVOSSPK26_278.wav,303080,những loại thuốc bổ tổng hợp được ưa chuộng vì bên cạnh công dụng làm trẻ hóa làn da còn được xem là có lợi cho sức khỏe
./train/waves/VIVOSSPK28/VIVOSSPK28_076.wav,229080,vì khi đó tài sản đã trở thành tài sản chung muốn định đoạt tài sản phải được sự đồng ý của các đồng sở hữu còn lại
./train/waves/VIVOSSPK16/VIVOSSPK16_298.wav,94080,nhưng họ không muốn những người đến đây phải mang ơn họ
./train/waves/VIVOSSPK14/VIVOSSPK14_250.wav,84080,một hai ba bốn năm
